SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,Yes,Yes,-1.2774445836787656,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,-0.4756625519664766,-0.9851474525435022,Yes
0,No,No,-1.2367242199587352,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.4727407520661506,-0.9886792905111221,No
0,No,No,1.4508197855632678,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),0.4931650991303729,1.4036994528053672,No
0,Yes,Yes,-0.3408762181180675,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.33148800705203,-0.7550040609784743,No
0,Yes,No,1.5322605130033284,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.4167224371227313,1.4199238334691209,No
0,No,No,-1.1960038562387048,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,-1.1636465100352518,-0.9646627923313071,No
0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.6601220189849164,-0.9583937799387818,No
0,Yes,No,-1.1960038562387048,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),-1.1619847130350858,-0.9657444177088906,No
0,No,No,-1.0331224013585834,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.32864719611392706,-0.7773650101109675,Yes
0,No,No,-0.7888002190384014,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.23891015810495633,-0.5995590424286061,No
0,No,No,-1.0331224013585834,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.462769970065154,-0.9451273135729099,No
0,Yes,Yes,-0.8295205827584317,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,-0.28123230294704044,-0.7298838634337782,No
0,Yes,Yes,0.8400143297628127,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.3456669602155942,1.4544034016280096,No
0,No,No,-0.8295205827584317,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9784098231788811,-0.5455881434859154,Yes
0,Yes,Yes,1.247217966963116,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.502653098069141,-0.45751293416839567,No
0,No,No,-0.7073594915983407,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,0.6543594081464871,-0.4388604149019034,No
0,Yes,Yes,0.14776814652229667,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,-0.3693075439558449,-0.15123636041386268,No
1,Yes,No,-1.1552834925186746,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,-1.1586611190347533,-0.955215125767924,No
0,Yes,Yes,-0.3408762181180675,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.4976677070686424,-0.80762844669601,No
0,No,No,1.1657772395230555,No,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),-0.7000051469889033,0.18305210322135532,No
0,No,No,-0.6666391278783103,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,-0.31446824295036285,-0.6209708101073014,No
0,Yes,Yes,1.3286586944031769,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),-1.4926823160681442,-0.448043193617715,No
0,Yes,Yes,-0.2594354906780068,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.4993295040688086,-0.7889317794549223,No
0,No,No,-0.6666391278783103,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.5088984919697991,-0.6546777887107732,No
0,Yes,No,0.880734693482843,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),1.3888736822199135,1.5369601141211235,Yes
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4843733310673135,-0.99854636283316,Yes
0,No,Yes,-1.1145631287986442,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.4727407520661506,-0.9602259208844847,No
0,No,No,-0.5444780367182193,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.8329489070021932,-0.6939474121132464,No
0,No,No,-0.9109613101984924,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.3410569949530208,-0.7565713140766056,No
0,Yes,Yes,-0.38159658183809786,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.6327560471443273,-0.1684982184806046,Yes
0,No,No,-1.1960038562387048,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,-0.3194536339508612,-0.9371586041584675,Yes
0,No,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.5567151792366918,2.5300467286539297,No
1,Yes,No,-0.9109613101984924,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.7274784761537967,-0.6292264813566127,Yes
0,Yes,Yes,-0.9109613101984924,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,-0.30615925794953225,-0.7640323217832026,No
0,Yes,No,-0.8702409464784621,Yes,No,No,No,No,No,No,No internet service,No,One year,Yes,Mailed check,-1.4694171580658184,-0.9257684267128937,No
1,No,No,0.18848851024232702,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.395520870220578,0.7835528536659185,Yes
0,Yes,Yes,-0.62591876415828,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,-0.08846385092776998,-0.5232713423280175,No
0,Yes,Yes,0.14776814652229667,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.3207400052131024,0.6194106841207865,No
1,No,No,-0.62591876415828,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.2310029672041316,-0.23374892493238114,No
1,Yes,Yes,1.369379058123207,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.5234792392333694,2.176024120374636,No
0,Yes,Yes,1.1657772395230555,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0.6693155811479823,1.3167500168400263,No
0,No,No,-0.4223169455581282,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,0.9451738831755587,-0.055015849783519526,No
0,No,No,-1.2774445836787656,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.341458789053027,-0.9966479999255642,No
0,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.19237984210030468,-0.815839969970726,No
0,No,No,-0.055833672077855064,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.45494376812655235,0.067649297629377,Yes
0,Yes,Yes,1.4508197855632678,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6726391751483144,1.4682879396382151,No
0,Yes,Yes,0.06632741908223598,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,0.7540672281564545,0.26145890610251576,Yes
0,Yes,Yes,0.7992939660427822,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.6992279271509723,0.949792052004325,No
0,No,Yes,-0.9109613101984924,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,0.8753784091685812,-0.5816791127175307,No
0,Yes,Yes,-0.13727439951791576,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.19902703010096928,-0.13558590341984725,Yes
0,Yes,Yes,1.6137012404433893,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.4843733310673135,-0.36248441885212435,No
0,Yes,Yes,0.5956921474426305,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.4860351280674797,-0.5873300534657224,No
0,Yes,Yes,-0.3408762181180675,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,0.33363258711442517,-0.20339719239814813,No
0,No,No,1.3286586944031769,Yes,Yes,No,No,No,No,No,No internet service,No,One year,No,Credit card (automatic),-1.328164413051698,-0.30063310644418184,No
0,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1.1994288242009752,-0.8311593171552771,No
1,Yes,No,-0.8295205827584317,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.2160467942026365,-0.46945496129641023,Yes
0,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5629605731373504,-0.9713512104824872,Yes
0,No,No,0.025607055362205634,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.11593718009266311,-0.04890135530207772,Yes
0,No,No,0.06632741908223598,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.3406815692150957,0.5972704748612697,No
0,Yes,No,-0.748079855318371,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.4744025490663168,-0.8783314280102996,No
0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.47820892612887816,-0.8673606563233804,Yes
0,Yes,Yes,-0.7888002190384014,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.4876969250676457,-0.9109347072488901,No
0,Yes,Yes,1.3286586944031769,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.48651791112970877,1.2317210177695785,No
0,Yes,Yes,-0.38159658183809786,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),-0.25131995694405,-0.3790399093253424,No
0,Yes,No,0.9214550572028734,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,-0.2047896409393986,0.3473046427029754,No
0,Yes,No,0.6771328748826912,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,0.9983513871808745,1.0634068646251955,No
0,Yes,No,1.125056875803025,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),1.2542681252064576,1.7110355779501865,No
0,Yes,Yes,1.4915401492832983,Yes,No,No,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),-1.4760643460664828,-0.37051935022845944,No
0,No,No,0.3106496014024181,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6693155811479823,0.4799472323743981,No
0,Yes,No,1.4100994218432374,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),0.14751132309581955,1.0550187494520984,No
1,No,No,0.10704778280226633,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0199547481830342,0.5263026056994086,Yes
0,Yes,Yes,-0.5444780367182193,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,1.2027524182013078,-0.17940276820563086,Yes
0,Yes,Yes,-0.7888002190384014,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.4594463760648215,-0.8871830969166469,No
0,No,Yes,0.35136996512244845,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.788964965159943,0.6017956422572827,No
0,No,No,-1.1552834925186746,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,-0.9891578250178088,-0.9474892302137556,No
0,Yes,Yes,-0.3408762181180675,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,-0.3194536339508612,-0.42473306303142405,No
0,No,No,-1.1145631287986442,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),-0.4590445819648154,-0.9061446520053058,No
0,No,No,-1.1145631287986442,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.025315564921457354,-0.843962229787899,No
0,Yes,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.14418772909548702,-0.9769138552814884,Yes
0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),0.5131066631323666,1.5152834585948565,No
0,No,No,-0.3408762181180675,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.5138838829702976,-0.46296520903090876,No
0,Yes,No,0.3920903288424788,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.6510358141461546,0.5693689549170728,No
0,No,No,-1.1552834925186746,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4860351280674797,-0.9706448428889631,No
0,No,No,1.4508197855632678,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.7428364432552979,2.5402890587600266,No
0,Yes,Yes,0.025607055362205634,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.4843733310673135,-0.7516267409219378,No
1,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.16080569909714826,-0.9766931154085122,Yes
0,No,No,-0.055833672077855064,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.285842268209614,0.34635546124917754,Yes
0,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.4383257981248911,-0.8725259693510246,Yes
1,Yes,No,1.4915401492832983,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.5018758782312098,2.362946644810916,No
1,No,No,0.22920887396235737,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.9966895901807084,0.6053054062376048,No
0,Yes,Yes,-1.1960038562387048,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.5064594751317021,-0.9008910430284713,No
0,Yes,Yes,0.6364125111626608,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,0.4948268961305394,0.7012389550330788,No
0,Yes,No,-0.7073594915983407,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.3148700370503688,-0.8361701122718377,No
0,No,No,-0.30015585439803716,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Credit card (automatic),-1.491020519067978,-0.7745395397368715,No
1,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.45494376812655235,-0.9727860196568328,Yes
0,No,No,0.6364125111626608,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,-0.6634456129852487,-0.07830390638251285,No
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.477726143066649,-0.9984580668839693,No
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,-1.5142856770703037,-0.9989436946045173,No
0,No,No,0.18848851024232702,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,0.5081212721318681,0.3254513952783276,No
1,Yes,No,1.369379058123207,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.4154624342225712,2.1058729887427865,No
0,Yes,No,-0.2594354906780068,No,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),-0.562075995975115,-0.4818384681703773,No
0,Yes,No,1.247217966963116,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),0.2006888271011353,0.9566349880665884,No
0,No,No,-0.9109613101984924,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,-1.1719554950360824,-0.8947324005724342,Yes
0,No,No,-1.2367242199587352,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.19902703010096928,-0.9425667310463854,Yes
1,Yes,No,-0.5851984004382496,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),-0.18817167093773737,-0.5610620085815499,No
0,Yes,No,1.2879383306831464,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.303237458049206,-0.2503044154055991,No
1,No,No,-0.9516816739185228,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6543594081464871,-0.6707917994380388,Yes
0,No,Yes,-0.1779947632379461,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.479387940066815,-0.7710739237311446,No
0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.358559542116917,-0.9740663109200949,No
0,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6942425361504742,-0.8578026198235092,Yes
1,No,No,0.22920887396235737,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),0.179085466098976,0.09510933782762118,Yes
0,Yes,No,1.369379058123207,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,1.0149693571825356,1.7621589325314833,No
0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18240906009930805,-0.976406153573643,No
0,Yes,No,-0.5851984004382496,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.4806479429669752,-0.6062253865924886,No
1,No,No,0.758573602322752,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0980592071908417,1.1617023300615155,Yes
0,Yes,Yes,-1.318164947398796,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.4926823160681442,-0.3904631977518628,No
0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.613591702980265,-0.9869795934892048,Yes
0,No,Yes,-0.8295205827584317,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.5093002860698053,-0.9136939556610932,No
0,No,No,0.35136996512244845,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.3805646972190828,0.9542730714257426,Yes
0,No,No,-0.8295205827584317,Yes,Yes,No,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,-1.3215172250510334,-0.8678242100566306,No
0,Yes,Yes,0.9214550572028734,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.477726143066649,-0.5310413858567812,No
0,No,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.35191235411625243,-0.7581385671747369,No
0,No,No,-0.8295205827584317,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.8188773111629334,-0.52371282207397,Yes
0,Yes,Yes,1.4508197855632678,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.7723469951582818,1.7129339408577817,No
1,No,No,-1.1145631287986442,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.611152686142168,-0.8104980650447011,Yes
1,No,No,0.6771328748826912,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6966815529885713,-0.07764168676358413,No
0,No,No,0.3106496014024181,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),-0.09012564792793624,0.10137835022014652,No
0,No,No,-0.6666391278783103,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Bank transfer (automatic),-1.4843733310673135,-0.8667646586663447,No
0,No,No,-0.9109613101984924,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.31202922611226586,-0.6490268479625815,Yes
0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.2160467942026365,2.2256022958450994,No
1,No,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.641065032145158,-0.9252827989923458,No
0,Yes,Yes,-0.38159658183809786,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.4577845790646555,-0.8069883010643788,No
1,No,No,1.5729808767233588,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.3672703212177542,2.313368469340452,No
0,Yes,No,-0.8702409464784621,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.15456030519649,-0.540798088242331,Yes
0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.6850489739874083,-0.9879287749430028,Yes
0,No,No,-0.6666391278783103,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.36099855895501426,-0.6391597756405435,Yes
0,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,0.6875953481498096,-0.9696956614351654,Yes
0,Yes,No,-0.8295205827584317,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.6743009721484804,-0.5660286557235152,No
0,No,No,0.880734693482843,No,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),-0.6867107709875744,0.03875444825678707,No
0,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),0.8454660631655913,1.772864816370831,No
0,Yes,Yes,-1.1552834925186746,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.4623681759651477,-0.9016636325838882,Yes
0,No,Yes,-1.2774445836787656,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,-0.18484807693740507,-0.981284504766418,Yes
0,No,No,-0.21871512695797646,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,-0.37595473195650925,-0.36221953100455284,No
0,No,No,-0.46303730927815856,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.4893587220678117,-0.823587939512192,No
0,No,No,-0.7888002190384014,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.612814483142334,-0.5391866871696045,Yes
1,No,No,1.2879383306831464,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),0.32864719611392706,1.142299295226904,No
